,amp
1134,0.5895841593187702
1135,0.5888688611025876
1136,0.5881676262578979
1137,0.5874803402115206
1138,0.5868067295413188
1139,0.5861466799805195
1140,0.585499919534992
1141,0.5848663345294142
1142,0.5842456546719086
1143,0.5836377671474049
1144,0.5830424036248043
1145,0.5824594524004196
1146,0.5818886473468284
1147,0.581329878107102
1148,0.5807828809835033
1149,0.580247547185964
1150,0.5797236156570497
1151,0.5792109793774555
1152,0.5787093801248989
1153,0.5782187128402689
1154,0.5777387223160254
1155,0.5772693056275352
1156,0.5768102107471964
1157,0.5763613370441413
1158,0.5759224358214542
1159,0.5754934088875723
1160,0.5750740110132857
1161,0.5746641465777419
1162,0.5742635739425798
1163,0.5738722001759534
1164,0.5734897873410765
1165,0.5731162452997711
1166,0.5727513399145417
1167,0.5723949839340661
1168,0.572046947105492
1169,0.5717071451446732
1170,0.5713753517575473
1171,0.5710514856970677
1172,0.5707353246889248
1173,0.570426790582178
1174,0.570125665174259
1175,0.5698318734578782
1176,0.5695452013431697
1177,0.5692655770041422
1178,0.5689927904957801
1179,0.5687267732005951
1180,0.5684673193410117
1181,0.5682143635276166
1182,0.5679677041619677
1183,0.5677272790938794
1184,0.5674928909097441
1185,0.5672644806995489
1186,0.5670418552319219
1187,0.5668249588317332
1188,0.5666136024387551
1189,0.5664077336006893
1190,0.5662071674107789
1191,0.56601185461985
1192,0.5658216144507768
1193,0.565636400831619
1194,0.5654560370850998
1195,0.5652804802845025
1196,0.5651095578166436
1197,0.5649432298633134
1198,0.5647813278341841
1199,0.5646238149773738
1200,0.5644705266799216
1201,0.5643214292096425
1202,0.5641763618801857
1203,0.5640352939283492
1204,0.5638980685408107
1205,0.563764657867908
1206,0.5636349089118583
1207,0.5635087966782418
1208,0.5633861719234923
1209,0.5632670124475508
1210,0.5631511726969154
1211,0.5630386332017071
1212,0.56292925203193
1213,0.5628230123815023
1214,0.5627197758749168
1215,0.5626195283012111
1216,0.5625221347689892
1217,0.5624275835918016
1218,0.5623357432898011
1219,0.5622466046286531
1220,0.5621600394671386
1221,0.5620760409499705
1222,0.561994484198242
1223,0.5619153646625124
1224,0.5618385606508544
1225,0.5617640698436502
1226,0.5616917736601449
1227,0.5616216719352343
1228,0.5615536491222636
1229,0.561487707134811
1230,0.5614237333835371
1231,0.5613617317851997
1232,0.5613015926298638
1233,0.5612433217625471
1234,0.5611868122761575
1235,0.5611320718674765
1236,0.5610789963566288
1237,0.5610275952169052
1238,0.5609777669199387
1239,0.5609295226408635
1240,0.560882763427744
1241,0.5608375020843338
1242,0.5607936421596051
1243,0.5607511980136951
1244,0.5607100756235647
1245,0.5606702908331439
1246,0.5606317519751364
1247,0.5605944763066405
1248,0.5605583744448208
1249,0.5605234649899048
1250,0.5604896607739265
1251,0.5604569816723607
1252,0.5604253426623569
1253,0.5603947648277643
1254,0.5603651652246198
1255,0.5603365660786862
1256,0.5603088864587
1257,0.56028214966897
1258,0.560256276726312
1259,0.5602312919507648
1260,0.5602071182446091
1261,0.560183780882902
1262,0.5601612045914119
1263,0.5601394155408288
1264,0.5601183402219757
1265,0.5600980056420286
1266,0.5600783399992384
1267,0.5600593710817418
1268,0.5600410287380414
1269,0.5600233414832019
1270,0.5600062407614245
1271,0.5599897557618518
1272,0.5599738194710525
1273,0.5599584617012467
1274,0.5599436169306459
1275,0.5599293155444567
1276,0.5599154934632409
1277,0.5599021815972695
1278,0.5598893172616088
1279,0.5598769318455066
1280,0.5598649640121409
1281,0.5598534455854738
1282,0.5598423165321028
1283,0.5598316090677076
1284,0.5598212644194284
1285,0.5598113151534596
1286,0.5598017037162285
1287,0.5597924629846748
1288,0.5597835365844461
1289,0.5597749576654637
1290,0.559766670994583
1291,0.559758709957796
1292,0.5597510204262554
1293,0.559743635987301
1294,0.5597365035815618
1295,0.559729656963291
1296,0.5597230441090602
1297,0.5597166989083682
1298,0.5597105703413172
1299,0.5597046924011758
1300,0.559699015041334
1301,0.5596935723296461
1302,0.5596883151622211
1303,0.5596832776543681
1304,0.5596784116164122
1305,0.5596737511839899
1306,0.5596692490552218
1307,0.5596649393601151
1308,0.5596607756590717
1309,0.5596567920518214
1310,0.5596529429369926
1311,0.5596492623611784
1312,0.5596457055364523
1313,0.5596423064352635
1314,0.5596390210616125
1315,0.559635883291347
1316,0.5596328499000583
1317,0.5596299546472254
1318,0.559627155059416
1319,0.5596244847613474
1320,0.5596219020112414
1321,0.5596194402813756
1322,0.5596170585432705
1323,0.5596147900996965
1324,0.55961259461875
1325,0.5596105052171744
1326,0.559608482243394
1327,0.5596065586135517
1328,0.5596046953404223
1329,0.5596029251246257
1330,0.559601209629785
1331,0.5595995813274518
1332,0.5595980025171489
1333,0.559596505429032
1334,0.5595950529860555
1335,0.5595936771642995
1336,0.5595923414978903
1337,0.5595910776976867
1338,0.5595898498968787
1339,0.5595886895306281
1340,0.5595875613203005
1341,0.5595864964153278
1342,0.5595854601144147
1343,0.5595844832718866
1344,0.5595835317545539
1345,0.55958263611201
1346,0.559581762770072
1347,0.5595809419657486
1348,0.5595801406747525
1349,0.5595793888131716
1350,0.559578653899249
1351,0.5595779655209643
1352,0.5595772917301989
1353,0.5595766617806126
1354,0.5595760442510355
1355,0.5595754680532382
1356,0.5595749022868571
1357,0.5595743755158183
1358,0.5595738573537664
1359,0.5595733760112758
1360,0.5595729016098963
1361,0.5595724620022636
1362,0.5595720278110562
1363,0.5595716265264833
1364,0.5595712292678889
1365,0.5595708631572134
1366,0.5595704998060597
1367,0.5595701659639457
1368,0.5595698337299762
1369,0.5595695294769385
1370,0.5595692257874435
1371,0.5595689486543137
1372,0.5595686711384087
1373,0.5595684188496077
1374,0.5595681653237299
1375,0.5595679357840774
1376,0.5595677042377409
1377,0.5595674955186348
1378,0.5595672841019952
1379,0.5595670944289016
1380,0.5595669014400847
1381,0.5595667291819697
1382,0.5595665530564771
1383,0.5595663967131504
1384,0.5595662360137144
1385,0.559566094207601
1386,0.5595659476135497
1387,0.5595658190795556
1388,0.5595656853786253
1389,0.5595655689553974
1390,0.5595654470351553
1391,0.5595653416577026
1392,0.5595652304978069
1393,0.5595651351888501
1394,0.5595650338541391
1395,0.5595649477182892
1396,0.5595648553514285
1397,0.5595647775685797
1398,0.5595646933844381
1399,0.5595646232032535
1400,0.5595645464830807
1401,0.5595644832162844
1402,0.5595644133022465
1403,0.5595643563206081
1404,0.5595642926113461
1405,0.5595642413396098
1406,0.5595641832849837
1407,0.5595641371975916
1408,0.559564084294997
1409,0.5595640429115379
1410,0.5595639947017941
1411,0.5595639575838822
1412,0.5595639136478182
1413,0.5595638803950049
1414,0.5595638403502671
1415,0.5595638105972125
1416,0.5595637740948642
1417,0.5595637475087087
1418,0.5595637142305969
1419,0.5595636905075121
1420,0.5595636601638825
1421,0.5595636390275026
1422,0.5595636113541163
1423,0.559563592552439
1424,0.5595635673091581
1425,0.5595635506128055
1426,0.559563527580716
1427,0.5595635127811597
1428,0.5595634917614359
1429,0.5595634786686465
1430,0.5595634594802823
1431,0.5595634479223005
1432,0.5595634304005759
1433,0.5595634202206362
1434,0.5595634042162551
1435,0.55956339527194
1436,0.5595633806493336
1437,0.5595633728114641
1438,0.5595633594476499
1439,0.5595633525988237
1440,0.5595633403820086
1441,0.5595633344164092
1442,0.5595633232450441
1443,0.5595633180660363
1444,0.5595633078487477
1445,0.5595633033688522
1446,0.559563294022379
1447,0.5595632901627411
1448,0.5595632816116719
1449,0.5595632783005845
1450,0.5595632704767417
1451,0.5595632676495966
1452,0.5595632604913733
1453,0.5595632580893294
1454,0.5595632515411744
1455,0.5595632495112844
1456,0.5595632435224006
1457,0.5595632418170629
1458,0.5595632363421783
1459,0.559563234917636
1460,0.5595632299156309
1461,0.5595632287333396
1462,0.5595632241668842
1463,0.5595632231913293
1464,0.5595632190271624
1465,0.5595632182265219
1466,0.5595632144344114
1467,0.5595632137801458
1468,0.5595632103326578
1469,0.5595632097989611
1470,0.5595632066715609
1471,0.5595632062352622
1472,0.5595632034058622
1473,0.5595632030458629
1474,0.5595632004947083
1475,0.5595632001920473
1476,0.559563197901124
1477,0.5595631976390686
1478,0.5595631955923719
1479,0.5595631953552311
1480,0.5595631935383121
1481,0.5595631933128372
1482,0.5595631917123985
1483,0.5595631914860905
1484,0.5595631900908299
1485,0.5595631898523961
1486,0.5595631886516501
1487,0.5595631883914641
1488,0.5595631873757746
1489,0.5595631870847233
1490,0.5595631862455829
1491,0.5595631859160461
1492,0.5595631852456566
1493,0.5595631848702941
1494,0.5595631843622766
1495,0.5595631839344101
1496,0.5595631835825599
1497,0.559563183096657
1498,0.5595631828955614
1499,0.5595631823461866
1500,0.5595631822909628
1501,0.5595631816739381
1502,0.5595631817600318
1503,0.5595631810710106
1504,0.559563181294708
1505,0.5595631805299999
1506,0.5595631808877218
1507,0.5595631800440648
1508,0.5595631805329251
1509,0.5595631796071032
1510,0.5595631802240457
1511,0.5595631792140049
1512,0.5595631799564922
1513,0.5595631788594079
1514,0.5595631797255817
1515,0.559563178539452
1516,0.5595631795270786
1517,0.5595631782501033
1518,0.559563179357588
1519,0.5595631779878693
1520,0.5595631792135344
1521,0.5595631777499838
1522,0.5595631790923306
1523,0.5595631775333411
1524,0.5595631789914786
1525,0.559563177335717
1526,0.5595631789083152
1527,0.5595631771550597
1528,0.5595631788411894
1529,0.5595631769891668
1530,0.5595631787879977
1531,0.5595631768366964
1532,0.5595631787473356
1533,0.5595631766957426
1534,0.559563178717805
1535,0.5595631765652082
1536,0.5595631786979053
1537,0.5595631764439014
1538,0.5595631786867227
1539,0.5595631763306451
1540,0.5595631786830796
1541,0.5595631762246305
1542,0.5595631786862165
1543,0.5595631761248735
1544,0.5595631786954162
1545,0.5595631760307086
1546,0.5595631787097752
1547,0.5595631759415636
1548,0.5595631787288645
1549,0.5595631758566298
1550,0.5595631787520504
1551,0.5595631757756387
1552,0.5595631787787926
1553,0.5595631756979685
1554,0.5595631788088421
1555,0.5595631756232996
1556,0.5595631788416237
1557,0.5595631755512599
1558,0.5595631788770377
1559,0.5595631754813585
1560,0.5595631789144772
1561,0.5595631754137659
1562,0.559563178953839
1563,0.5595631753478648
1564,0.5595631789950614
1565,0.5595631752834207
1566,0.5595631790376902
1567,0.5595631752204558
1568,0.5595631790817106
1569,0.5595631751585406
1570,0.5595631791267266
1571,0.559563175097994
1572,0.5595631791728097
1573,0.5595631750381191
1574,0.559563179219969
1575,0.5595631749790347
1576,0.5595631792677728
1577,0.5595631749208301
1578,0.5595631793162785
1579,0.5595631748630903
1580,0.5595631793654243
1581,0.5595631748059605
1582,0.5595631794150852
1583,0.5595631747492451
1584,0.5595631794653599
1585,0.5595631746929921
1586,0.5595631795158428
1587,0.5595631746371434
1588,0.5595631795668773
1589,0.5595631745814117
1590,0.5595631796181182
1591,0.5595631745261467
1592,0.5595631796697222
1593,0.5595631744709784
1594,0.5595631797215992
1595,0.5595631744160129
1596,0.5595631797736745
1597,0.559563174361329
1598,0.5595631798259187
1599,0.559563174306714
1600,0.5595631798783166
1601,0.5595631742522469
1602,0.5595631799308803
1603,0.5595631741978915
1604,0.5595631799837375
1605,0.5595631741434927
1606,0.5595631800365688
1607,0.5595631740893118
1608,0.559563180089729
1609,0.5595631740349654
1610,0.5595631801427622
1611,0.5595631739809775
1612,0.5595631801959134
1613,0.5595631739268538
1614,0.5595631802492902
1615,0.5595631738727394
1616,0.5595631803026587
1617,0.5595631738186803
1618,0.5595631803562208
1619,0.5595631737646255
1620,0.5595631804096073
1621,0.5595631737107245
1622,0.5595631804630874
1623,0.5595631736566663
1624,0.5595631805168622
1625,0.5595631736025886
1626,0.5595631805705253
1627,0.5595631735486001
1628,0.5595631806243477
1629,0.5595631734944448
1630,0.5595631806780749
1631,0.5595631734405183
1632,0.5595631807319196
1633,0.5595631733864094
1634,0.5595631807858789
1635,0.5595631733322358
1636,0.5595631808397836
1637,0.5595631732782073
1638,0.5595631808938458
1639,0.5595631732239456
1640,0.5595631809478072
1641,0.5595631731699349
1642,0.5595631810018676
1643,0.5595631731155971
1644,0.5595631810560624
1645,0.5595631730614181
1646,0.5595631811101806
1647,0.55956317300722
1648,0.5595631811644506
1649,0.5595631729528165
1650,0.5595631812185811
1651,0.5595631728986914
1652,0.559563181272825
1653,0.5595631728442381
1654,0.5595631813273032
1655,0.5595631727897938
1656,0.5595631813816156
1657,0.5595631727354271
1658,0.5595631814360961
1659,0.5595631726808463
1660,0.5595631814904921
1661,0.5595631726264695
1662,0.5595631815449771
1663,0.5595631725718861
1664,0.559563181599592
1665,0.5595631725172721
1666,0.5595631816541334
1667,0.5595631724626758
1668,0.5595631817088061
1669,0.5595631724080083
1670,0.5595631817634033
1671,0.5595631723532902
1672,0.5595631818181557
1673,0.5595631722985684
1674,0.5595631818729312
1675,0.5595631722437027
1676,0.5595631819277626
1677,0.55956317218895
1678,0.55956318198257
1679,0.5595631721340389
1680,0.5595631820374923
1681,0.5595631720791451
1682,0.5595631820923601
1683,0.5595631720241437
1684,0.5595631821474225
1685,0.5595631719691286
1686,0.5595631822023802
1687,0.5595631719141008
1688,0.5595631822575788
1689,0.559563171858864
1690,0.5595631823126814
1691,0.5595631718037894
1692,0.5595631823677587
1693,0.5595631717486373
1694,0.5595631824230722
1695,0.5595631716933263
1696,0.5595631824782299
1697,0.5595631716381158
1698,0.5595631825336804
1699,0.5595631715826033
1700,0.5595631825889729
1701,0.559563171527387
1702,0.5595631826442782
1703,0.5595631714719257
1704,0.5595631826998951
1705,0.5595631714163016
1706,0.5595631827553754
1707,0.5595631713608166
1708,0.5595631828109832
1709,0.5595631713051781
1710,0.5595631828665403
1711,0.5595631712495512
1712,0.5595631829222133
1713,0.5595631711937387
1714,0.5595631829780923
1715,0.559563171137963
1716,0.5595631830337717
1717,0.5595631710822202
1718,0.5595631830897095
1719,0.5595631710261277
1720,0.5595631831455528
1721,0.5595631709702955
1722,0.5595631832015612
1723,0.5595631709141817
1724,0.5595631832575741
1725,0.5595631708581381
1726,0.5595631833136215
1727,0.5595631708020592
1728,0.5595631833697148
1729,0.5595631707458549
1730,0.5595631834258382
1731,0.5595631706895868
1732,0.5595631834820562
1733,0.5595631706332543
1734,0.5595631835384278
1735,0.5595631705768231
1736,0.5595631835946957
1737,0.559563170520384
1738,0.559563183651182
1739,0.5595631704637436
1740,0.5595631837075762
1741,0.5595631704072542
1742,0.5595631837639669
1743,0.5595631703505243
1744,0.559563183820672
1745,0.5595631702937324
1746,0.5595631838771995
1747,0.5595631702369203
1748,0.559563183933939
1749,0.5595631701799378
1750,0.5595631839905311
1751,0.5595631701230592
1752,0.5595631840471974
1753,0.5595631700659137
1754,0.5595631841040797
1755,0.5595631700086998
1756,0.559563184160848
1757,0.5595631699514482
1758,0.559563184217825
1759,0.5595631698939226
1760,0.5595631842746154
1761,0.5595631698365408
1762,0.5595631843315095
1763,0.5595631697789462
1764,0.5595631843884765
1765,0.5595631697211837
1766,0.5595631844453083
1767,0.5595631696633654
1768,0.5595631845024104
1769,0.5595631696052344
1770,0.5595631845592514
1771,0.5595631695472167
1772,0.5595631846161695
1773,0.5595631694887904
1774,0.5595631846731249
1775,0.5595631694303297
1776,0.5595631847299755
1777,0.559563169371631
1778,0.5595631847868349
1779,0.5595631693126236
1780,0.5595631848434337
1781,0.5595631692536501
1782,0.5595631849000481
1783,0.5595631691941959
1784,0.5595631849566356
1785,0.5595631691344578
1786,0.559563185012964
1787,0.5595631690744811
1788,0.5595631850692395
1789,0.5595631690139702
1790,0.5595631851251784
1791,0.5595631689533169
1792,0.5595631851808543
1793,0.5595631688920982
1794,0.5595631852362862
1795,0.5595631688304018
1796,0.5595631852912702
1797,0.559563168768212
1798,0.5595631853459193
1799,0.559563168705316
1800,0.5595631853999797
1801,0.5595631686417643
1802,0.5595631854535709
1803,0.5595631685774353
1804,0.5595631855064301
1805,0.5595631685121893
1806,0.5595631855585372
1807,0.5595631684460027
1808,0.5595631856098227
1809,0.5595631683785828
1810,0.559563185660071
1811,0.5595631683099976
1812,0.5595631857089587
1813,0.5595631682399232
1814,0.559563185756717
1815,0.5595631681682931
1816,0.5595631858027522
1817,0.5595631680948031
1818,0.5595631858472482
1819,0.5595631680190712
1820,0.5595631858894835
1821,0.5595631679412935
1822,0.5595631859293748
1823,0.5595631678607725
1824,0.559563185966833
1825,0.5595631677771602
1826,0.5595631860010575
1827,0.5595631676902632
1828,0.5595631860320741
1829,0.559563167599265
1830,0.5595631860590817
1831,0.5595631675042333
1832,0.5595631860815596
1833,0.5595631674041343
1834,0.5595631860991496
1835,0.5595631672984136
1836,0.5595631861109019
1837,0.5595631671865225
1838,0.5595631861161607
1839,0.5595631670674003
1840,0.5595631861140142
1841,0.5595631669403386
1842,0.5595631861035449
1843,0.559563166804048
1844,0.5595631860837296
1845,0.5595631666575528
1846,0.5595631860529778
1847,0.5595631664995083
1848,0.5595631860102691
1849,0.5595631663281506
1850,0.5595631859536849
1851,0.5595631661422119
1852,0.5595631858817192
1853,0.5595631659394761
1854,0.5595631857921461
1855,0.5595631657179899
1856,0.5595631856827498
1857,0.5595631654752976
1858,0.5595631855510378
1859,0.5595631652085371
1860,0.5595631853941132
1861,0.5595631649149491
1862,0.5595631852087846
1863,0.5595631645908634
1864,0.5595631849915446
1865,0.559563164232567
1866,0.5595631847380373
1867,0.5595631638358926
1868,0.5595631844440908
1869,0.5595631633957318
1870,0.5595631841041883
1871,0.559563162907064
1872,0.5595631837129748
1873,0.5595631623634646
1874,0.5595631832639804
1875,0.5595631617583677
1876,0.5595631827498522
1877,0.5595631610841049
1878,0.5595631821628353
1879,0.5595631603321624
1880,0.5595631814935704
1881,0.559563159493186
1882,0.559563180732306
1883,0.5595631585563855
1884,0.5595631798678149
1885,0.5595631575098556
1886,0.5595631788873103
1887,0.5595631563405699
1888,0.5595631777770237
1889,0.5595631550332496
1890,0.5595631765210658
1891,0.5595631535719092
1892,0.559563175102047
1893,0.5595631519377089
1894,0.5595631735005271
1895,0.559563150110128
1896,0.5595631716945876
1897,0.5595631480662839
1898,0.5595631696603923
1899,0.5595631457803147
1900,0.5595631673704026
1901,0.559563143224179
1902,0.5595631647949393
1903,0.5595631403657726
1904,0.5595631619003608
1905,0.5595631371699754
1906,0.5595631586494239
1907,0.5595631335974961
1908,0.5595631550008784
1909,0.5595631296043878
1910,0.5595631509083343
1911,0.5595631251426955
1912,0.5595631463209577
1913,0.5595631201578503
1914,0.5595631411819589
1915,0.559563114590258
1916,0.5595631354279006
1917,0.5595631083736389
1918,0.5595631289890779
1919,0.5595631014338733
1920,0.5595631217877115
1921,0.559563093689549
1922,0.5595631137376555
1923,0.559563085049819
1924,0.5595631047436874
1925,0.5595630754142829
1926,0.5595630946999066
1927,0.5595630646717858
1928,0.559563083489544
1929,0.5595630526990576
1930,0.5595630709826865
1931,0.5595630393601105
1932,0.5595630570364559
1933,0.559563024504058
1934,0.5595630414922609
1935,0.5595630079643262
1936,0.559563024174952
1937,0.5595629895570211
1938,0.5595630048911707
1939,0.5595629690785762
1940,0.5595629834271635
1941,0.559562946304845
1942,0.5595629595470579
1943,0.5595629209878483
1944,0.5595629329910081
1945,0.5595628928544603
1946,0.5595629034716635
1947,0.5595628616035484
1948,0.5595628706731678
1949,0.5595628269027209
1950,0.5595628342467814
1951,0.5595627883867508
1952,0.5595627938087083
1953,0.5595627456526673
1954,0.5595627489367401
1955,0.5595626982571799
1956,0.5595626991656545
1957,0.5595626457130137
1958,0.5595626439843903
1959,0.5595625874837841
1960,0.5595625828307739
1961,0.5595625229804829
1962,0.5595625150871292
1963,0.559562451555573
1964,0.5595624400752857
1965,0.5595623724981917
1966,0.5595623570501662
1967,0.5595622850282986
1968,0.5595622651946477
1969,0.5595621882896485
1970,0.5595621636120988
1971,0.5595620813437462
1972,0.559562051319867
1973,0.5595619631613543
1974,0.5595619272409176
1975,0.5595618326152662
1976,0.5595617901950607
1977,0.5595616884711007
1978,0.5595616388909279
1979,0.5595615293769527
1980,0.5595614719145675
1981,0.5595613538546587
1982,0.5595612877198307
1983,0.5595611602868862
1984,0.5595610846157482
1985,0.559560946906134
1986,0.5595608607544781
1987,0.5595607117808322
1988,0.5595606141177012
1989,0.5595604528016046
1990,0.5595603425010689
1991,0.5595601676660862
1992,0.5595600434993465
1993,0.5595598538613812
1994,0.5595597144886971
1995,0.55955950864753
1996,0.5595593526075014
1997,0.5595591290373712
1998,0.5595589547379207
1999,0.5595587117757755
2000,0.5595585174823785
2001,0.5595582533180848
2002,0.5595580371423171
2003,0.559557749804894
2004,0.5595575096919011
2005,0.5595571970370767
2006,0.5595569307512123
2007,0.5595565904475264
2008,0.5595562955585875
2009,0.5595559250711795
2010,0.5595555989376839
2011,0.559555195513235
2012,0.559554835266174
2013,0.55955439591409
2014,0.5595539984385669
2015,0.5595535199127726
2016,0.5595530818281507
2017,0.5595525606071134
2018,0.5595520782466202
2019,0.5595515105108688
2020,0.5595509798987781
2021,0.5595503615090409
2022,0.5595497783366988
2023,0.5595491048076002
2024,0.5595484644083025
2025,0.55954773088284
2026,0.5595470282037052
2027,0.5595462294246778
2028,0.5595454589978418
2029,0.5595445892768637
2030,0.5595437451878312
2031,0.5595427983744343
2032,0.559541874228524
2033,0.5595408436740361
2034,0.5595398325612755
2035,0.5595387110829627
2036,0.5595376055395377
2037,0.5595363853806844
2038,0.5595351773487588
2039,0.5595338501373048
2040,0.5595325309213227
2041,0.5595310876257873
2042,0.5595296478468519
2043,0.5595280787275623
2044,0.5595265082750325
2045,0.5595248028347346
2046,0.5595230908133816
2047,0.5595212377439643
2048,0.5595193724193654
2049,0.5595173595437725
2050,0.5595153282837128
2051,0.5595131424970871
2052,0.5595109317090003
2053,0.5595085589134979
2054,0.5595061539791727
2055,0.5595035790164764
2056,0.5595009642216286
2057,0.5594981708015567
2058,0.5594953292621665
2059,0.5594922998856625
2060,0.5594892134696584
2061,0.5594859293492382
2062,0.559482578593656
2063,0.5594790195675371
2064,0.5594753835912417
2065,0.5594715280334999
2066,0.5594675844446477
2067,0.5594634091709615
2068,0.5594591339689985
2069,0.5594546141357841
2070,0.5594499816093949
2071,0.5594450906083437
2072,0.5594400732262015
2073,0.559434782573269
2074,0.5594293508705747
2075,0.5594236300879538
2076,0.5594177525456111
2077,0.5594115690395617
2078,0.5594052119579437
2079,0.5593985308878324
2080,0.5593916582540341
2081,0.5593844423973489
2082,0.5593770157447334
2083,0.5593692253532414
2084,0.5593612036160487
2085,0.5593527962653843
2086,0.5593441356241834
2087,0.5593350660576172
2088,0.5593257197781628
2089,0.5593159397405061
2090,0.5593058580056558
2091,0.5592953160713406
2092,0.5592844458038079
2093,0.5592730871959375
2094,0.5592613718742995
2095,0.5592491382758883
2096,0.5592365177408781
2097,0.5592233470983854
2098,0.5592097573519811
2099,0.5591955836686293
2100,0.559180956663736
2101,0.5591657097857645
2102,0.5591499732074485
2103,0.5591335785997045
2104,0.5591166556371777
2105,0.5590990341508643
2106,0.559080843259364
2107,0.5590619108906778
2108,0.5590423655454436
2109,0.5590220331822663
2110,0.5590010416219923
2111,0.558979214784805
2112,0.5589566797449891
2113,0.5589332583139646
2114,0.5589090767518647
2115,0.5588839546872297
2116,0.558858017495059
2117,0.5588310825455531
2118,0.5588032742555082
2119,0.5587744076574617
2120,0.5587446061349395
2121,0.5587136823019702
2122,0.5586817584296738
2123,0.5586486446303632
2124,0.5586144619826476
2125,0.5585790180100366
2126,0.5585424325156045
2127,0.5585045103457372
2128,0.5584653699420763
2129,0.5584248133821192
2130,0.5583829576585865
2131,0.5583396019864034
2132,0.5582948618181311
2133,0.5582485334101756
2134,0.5582007305824156
2135,0.5581512465333842
2136,0.5581001933554444
2137,0.5580473610885925
2138,0.5579928599994785
2139,0.5579364768664062
2140,0.5578783200308328
2141,0.5578181729041022
2142,0.5577561418002859
2143,0.557692006655992
2144,0.5576258716545631
2145,0.5575575131480712
2146,0.5574870330830868
2147,0.5574142041163298
2148,0.5573391258499191
2149,0.5572615671310763
2150,0.5571816251092713
2151,0.5570990647078673
2152,0.5570139805116776
2153,0.5569261334044506
2154,0.556835615294867
2155,0.5567421829090053
2156,0.5566459253664181
2157,0.5565465951170411
2158,0.5564442783769736
2159,0.5563387232003558
2160,0.5562300127854859
2161,0.5561178906707019
2162,0.5560024369205283
2163,0.5558833904372026
2164,0.5557608280360989
2165,0.5556344838625167
2166,0.555504431367079
2167,0.555370399817607
2168,0.555232459184908
2169,0.5550903337385347
2170,0.5549440898553336
2171,0.5547934466876044
2172,0.5546384669033025
2173,0.5544788644194812
2174,0.5543146980835745
2175,0.5541456764591729
2176,0.5539718544626945
2177,0.5537929351896466
2178,0.5536089695159786
2179,0.5534196549554478
2180,0.5532250382379251
2181,0.5530248111850046
2182,0.5528190162756614
2183,0.5526073395324252
2184,0.5523898190832036
2185,0.5521661350463895
2186,0.5519363211024185
2187,0.5517000513657266
2188,0.5514573549758852
2189,0.5512078999471047
2190,0.5509517107907759
2191,0.550688449329745
2192,0.5504181353636466
2193,0.5501404244381228
2194,0.5498553315642323
2195,0.5495625059300321
2196,0.5492619576870332
2197,0.5489533295921409
2198,0.5486366268726409
2199,0.5483114857875627
2200,0.5479779065832835
2201,0.5476355189613676
2202,0.547284318137838
2203,0.5469239272064434
2204,0.5465543363112642
2205,0.5461751618957218
2206,0.5457863890006659
2207,0.5453876273859684
2208,0.5449788569667255
2209,0.5445596807959503
2210,0.5441300736512877
2211,0.5436896318662512
2212,0.543238325079506
2213,0.5427757429036475
2214,0.5423018498488755
2215,0.5418162288161544
2216,0.5413188392108399
2217,0.5408092572445959
2218,0.5402874372521138
2219,0.539752948791934
2220,0.539205741176734
2221,0.5386453773610399
2222,0.5380718016977857
2223,0.5374845706007503
2224,0.5368836235407753
2225,0.5362685104683889
2226,0.5356391660650346
2227,0.5349951339121968
2228,0.5343363440094016
2229,0.5336623336784772
2230,0.5329730283622289
2231,0.5322679592494883
2232,0.5315470473670512
2233,0.5308098179145733
2234,0.5300561876623412
2235,0.5292856759811746
2236,0.528498195562767
2237,0.5276932601289427
2238,0.5268707784877448
2239,0.5260302589101189
2240,0.5251716065361384
2241,0.524294324403337
2242,0.5233983142173918
2243,0.5224830740199481
2244,0.5215485023368256
2245,0.5205940924709459
2246,0.5196197400427648
2247,0.518624933894465
2248,0.5176095670364022
2249,0.5165731241482077
2250,0.5155154959468013
2251,0.5144361632693554
2252,0.5133350148759125
2253,0.5122115281027639
2254,0.5110655901125416
2255,0.5098966751022808
2256,0.5087046690185235
2257,0.5074890433034994
2258,0.5062496830898079
2259,0.5049860574704101
2260,0.503698051189011
2261,0.5023851314176562
2262,0.5010471829563375
2263,0.4996836715056674
2264,0.4982944823909625
2265,0.49687908031207006
2266,0.4954373516093751
2267,0.4939687604751864
2268,0.49247319477582413
2269,0.4909501187100405
2270,0.4893994222030107
2271,0.48782056999528245
2272,0.48621345462397697
2273,0.4845775419270887
2274,0.48291272762801735
2275,0.48121847923819705
2276,0.4794946962614241
2277,0.47774084847840936
2278,0.4759568397868419
2279,0.4741421428512523
2280,0.47229666659613967
2281,0.4704198872038367
2282,0.4685117192750894
2283,0.46657164316156163
2284,0.4645995798088119
2285,0.46259501440509043
2286,0.4605578749258996
2287,0.45848765208008657
2288,0.45638428157271466
2289,0.45424726033217266
2290,0.45207653250825414
2291,0.4498716019619873
2292,0.4476324220153126
2293,0.4453585041874742
2294,0.4430498117132992
2295,0.4407058645072898
2296,0.43832663646821285
2297,0.4359116566532818
2298,0.4334609103862406
2299,0.4309739366225131
2300,0.42845073287984536
2301,0.42589084877625716
2302,0.4232942947979495
2303,0.42066063199462284
2304,0.4179898846024874
2305,0.41528162587523487
2306,0.4125358945831507
2307,0.40975227696000843
2308,0.4069308270955834
2309,0.4040711449793218
